OrderID,OrderDate,CustomerID,Region,City,Category,Product,Quantity,UnitPrice,DiscountPct,Sales,Cost,Profit,PaymentMode
ORD00406,2024-05-22,CUST1060,South,Chennai,Beauty,Perfume,1,1341.28,5,1341.28,922.3,418.98,Cash on Delivery
ORD00407,2024-08-17,CUST1190,West,Pune,Electronics,Smartwatch,1,51610.47,0,51610.47,34154.11,17456.36,Cash on Delivery
ORD00408,2024-01-19,CUST1158,West,Ahmedabad,Electronics,Headphones,5,33622.28,20,168111.4,127172.44,40938.96,Net Banking
ORD00409,2024-12-09,CUST1116,South,Hyderabad,Home & Kitchen,Lamp,4,11429.08,0,45716.32,29296.65,16419.67,Debit Card
ORD00410,2024-12-02,CUST1000,West,Pune,Home & Kitchen,Lamp,3,8733.01,20,26199.03,15156.29,11042.74,Debit Card
ORD00411,2024-09-24,CUST1035,East,Bhubaneswar,Home & Kitchen,Vacuum Cleaner,3,8574.1,0,25722.3,14441.64,11280.66,Cash on Delivery
ORD00412,2024-04-10,CUST1200,East,Bhubaneswar,Beauty,Face Cream,2,433.75,0,867.5,661.94,205.56,Cash on Delivery
ORD00413,2024-01-24,CUST1117,North,Chandigarh,Clothing,Jacket,6,2979.89,20,17879.34,12465.53,5413.81,Cash on Delivery
ORD00414,2024-01-03,CUST1123,South,Chennai,Sports,Running Shoes,5,5995.23,5,29976.15,20632.78,9343.37,Net Banking
ORD00415,2024-03-06,CUST1098,South,Hyderabad,Sports,Football,1,3344.28,0,3344.28,2341.45,1002.83,Net Banking
ORD00416,2024-07-22,CUST1105,South,Chennai,Beauty,Sunscreen,3,2430.66,0,7291.98,4836.12,2455.86,Debit Card
ORD00417,2024-10-07,CUST1051,East,Bhubaneswar,Sports,Running Shoes,3,5810.25,15,17430.75,13663.58,3767.17,Debit Card
ORD00418,2024-06-25,CUST1138,East,Bhubaneswar,Clothing,Cap,6,724.55,0,4347.3,3163.09,1184.21,Net Banking
ORD00419,2024-09-02,CUST1073,East,Bhubaneswar,Home & Kitchen,Mixer,5,7062.34,5,35311.7,25311.05,10000.65,Net Banking
ORD00420,2024-07-14,CUST1073,North,Delhi,Beauty,Face Cream,2,274.7,0,549.4,309.94,239.46,Debit Card
ORD00421,2024-05-31,CUST1026,North,Lucknow,Home & Kitchen,Cookware Set,2,9166.33,20,18332.66,10231.03,8101.63,Cash on Delivery
ORD00422,2024-11-27,CUST1177,South,Hyderabad,Sports,Running Shoes,5,3355.54,20,16777.7,11370.76,5406.94,UPI
ORD00423,2024-12-16,CUST1051,West,Ahmedabad,Electronics,Smartwatch,3,58001.24,15,174003.72,98042.49,75961.23,UPI
ORD00424,2024-12-26,CUST1050,South,Hyderabad,Sports,Dumbbells,6,5322.01,10,31932.06,23590.67,8341.39,Net Banking
ORD00425,2024-12-15,CUST1096,West,Mumbai,Clothing,Jacket,1,898.33,10,898.33,533.11,365.22,Credit Card
ORD00426,2024-05-15,CUST1119,East,Bhubaneswar,Electronics,Smartwatch,2,10914.34,0,21828.68,16622.62,5206.06,UPI
ORD00427,2024-11-01,CUST1125,South,Chennai,Clothing,T-Shirt,1,2775.72,20,2775.72,1960.61,815.11,UPI
ORD00428,2024-12-28,CUST1129,East,Kolkata,Sports,Running Shoes,3,4393.0,10,13179.0,10401.49,2777.51,Credit Card
ORD00429,2024-06-27,CUST1075,West,Mumbai,Clothing,Shoes,2,3126.87,0,6253.74,4476.64,1777.1,UPI
ORD00430,2024-11-28,CUST1159,West,Pune,Clothing,Cap,1,667.11,0,667.11,424.62,242.49,Net Banking
ORD00431,2024-02-28,CUST1197,East,Patna,Clothing,T-Shirt,4,1121.09,0,4484.36,3278.04,1206.32,Net Banking
ORD00432,2024-01-23,CUST1024,West,Ahmedabad,Home & Kitchen,Lamp,3,10830.24,10,32490.72,19433.61,13057.11,Credit Card
ORD00433,2024-02-03,CUST1026,North,Lucknow,Clothing,Cap,2,2445.07,20,4890.14,3635.31,1254.83,Cash on Delivery
ORD00434,2024-02-06,CUST1009,West,Pune,Clothing,Cap,6,2495.34,15,14972.04,8323.53,6648.51,UPI
ORD00435,2024-05-08,CUST1099,North,Delhi,Electronics,Headphones,5,5620.86,0,28104.3,21230.12,6874.18,Cash on Delivery
ORD00436,2024-01-09,CUST1016,West,Ahmedabad,Beauty,Lipstick,4,1732.25,15,6929.0,4737.42,2191.58,Net Banking
ORD00437,2024-09-14,CUST1072,North,Chandigarh,Sports,Cricket Bat,1,2602.76,10,2602.76,1877.81,724.95,Credit Card
ORD00438,2024-01-16,CUST1139,West,Pune,Beauty,Lipstick,4,517.36,15,2069.44,1251.94,817.5,Cash on Delivery
ORD00439,2024-11-27,CUST1036,East,Bhubaneswar,Home & Kitchen,Cookware Set,3,11510.0,20,34530.0,19087.75,15442.25,Net Banking
ORD00440,2024-11-01,CUST1191,North,Lucknow,Electronics,Headphones,4,32923.39,0,131693.56,103609.23,28084.33,Debit Card
ORD00441,2024-09-19,CUST1049,West,Pune,Home & Kitchen,Cookware Set,2,2350.98,20,4701.96,2845.61,1856.35,UPI
ORD00442,2024-08-24,CUST1025,North,Lucknow,Electronics,Smartphone,6,33655.38,0,201932.28,125735.79,76196.49,UPI
ORD00443,2024-07-01,CUST1017,West,Ahmedabad,Clothing,Cap,2,2448.15,0,4896.3,2980.05,1916.25,Net Banking
ORD00444,2024-06-17,CUST1145,West,Ahmedabad,Clothing,Jacket,5,2410.15,0,12050.75,8717.09,3333.66,Net Banking
ORD00445,2024-01-03,CUST1070,West,Mumbai,Home & Kitchen,Vacuum Cleaner,3,3331.01,15,9993.03,6049.59,3943.44,Cash on Delivery
ORD00446,2024-08-24,CUST1044,East,Patna,Home & Kitchen,Cookware Set,4,4625.53,10,18502.12,11589.13,6912.99,Credit Card
ORD00447,2024-10-02,CUST1004,East,Kolkata,Sports,Cricket Bat,2,2400.58,0,4801.16,3704.5,1096.66,Credit Card
ORD00448,2024-04-18,CUST1167,West,Pune,Sports,Cricket Bat,1,4592.11,10,4592.11,3149.58,1442.53,Cash on Delivery
ORD00449,2024-10-28,CUST1023,West,Mumbai,Clothing,Jacket,6,3042.93,10,18257.58,10652.76,7604.82,Net Banking
ORD00450,2024-05-02,CUST1040,North,Lucknow,Beauty,Perfume,5,1757.78,0,8788.9,6497.65,2291.25,Cash on Delivery
ORD00451,2024-09-04,CUST1067,South,Hyderabad,Clothing,Cap,3,429.34,0,1288.02,953.61,334.41,Credit Card
ORD00452,2024-04-15,CUST1011,North,Lucknow,Home & Kitchen,Cookware Set,5,10938.85,5,54694.25,35021.43,19672.82,Cash on Delivery
ORD00453,2024-09-23,CUST1139,North,Lucknow,Electronics,Laptop,6,50034.36,0,300206.16,227771.84,72434.32,Net Banking
ORD00454,2024-07-12,CUST1064,West,Pune,Sports,Football,3,4866.36,0,14599.08,11307.81,3291.27,Net Banking
ORD00455,2024-06-25,CUST1035,West,Ahmedabad,Beauty,Shampoo,4,2012.75,0,8051.0,6213.71,1837.29,Net Banking
ORD00456,2024-09-20,CUST1154,South,Bengaluru,Beauty,Shampoo,6,809.9,0,4859.4,2855.19,2004.21,UPI
ORD00457,2024-02-28,CUST1165,West,Ahmedabad,Electronics,Smartphone,4,41000.92,10,164003.68,109842.33,54161.35,Debit Card
ORD00458,2024-03-06,CUST1146,South,Bengaluru,Beauty,Face Cream,5,1542.02,10,7710.1,4500.24,3209.86,Credit Card
ORD00459,2024-04-02,CUST1184,South,Chennai,Clothing,T-Shirt,5,3366.36,10,16831.8,11779.56,5052.24,Credit Card
ORD00460,2024-11-06,CUST1153,South,Chennai,Home & Kitchen,Mixer,4,10473.98,20,41895.92,24829.27,17066.65,Cash on Delivery
ORD00461,2024-12-03,CUST1152,South,Hyderabad,Clothing,Cap,5,1146.47,0,5732.35,4190.62,1541.73,Cash on Delivery
ORD00462,2024-07-16,CUST1175,South,Chennai,Sports,Cricket Bat,2,1225.13,20,2450.26,1471.59,978.67,Net Banking
ORD00463,2024-08-31,CUST1192,North,Delhi,Beauty,Shampoo,5,1559.56,10,7797.8,5999.92,1797.88,Net Banking
ORD00464,2024-03-07,CUST1133,West,Pune,Electronics,Headphones,5,33048.23,20,165241.15,90932.21,74308.94,Cash on Delivery
ORD00465,2024-09-28,CUST1089,North,Lucknow,Beauty,Perfume,4,689.29,20,2757.16,2069.46,687.7,Cash on Delivery
ORD00466,2024-03-09,CUST1072,North,Chandigarh,Sports,Running Shoes,3,4026.27,20,12078.81,7345.47,4733.34,Credit Card
ORD00467,2024-04-06,CUST1030,West,Ahmedabad,Sports,Running Shoes,1,5789.53,10,5789.53,4326.84,1462.69,Net Banking
ORD00468,2024-04-15,CUST1109,West,Pune,Sports,Cricket Bat,6,6512.58,0,39075.48,25485.47,13590.01,Debit Card
ORD00469,2024-08-04,CUST1193,East,Bhubaneswar,Sports,Yoga Mat,5,3178.9,15,15894.5,9836.95,6057.55,Cash on Delivery
ORD00470,2024-07-08,CUST1088,West,Mumbai,Clothing,Shoes,5,2075.72,0,10378.6,6366.69,4011.91,Net Banking
ORD00471,2024-04-27,CUST1130,North,Lucknow,Beauty,Shampoo,4,1990.31,0,7961.24,6267.97,1693.27,Debit Card
ORD00472,2024-07-18,CUST1153,North,Delhi,Beauty,Perfume,6,162.43,0,974.58,558.21,416.37,Cash on Delivery
ORD00473,2024-04-23,CUST1157,North,Chandigarh,Beauty,Face Cream,3,338.09,5,1014.27,567.42,446.85,Cash on Delivery
ORD00474,2024-11-23,CUST1073,North,Delhi,Sports,Yoga Mat,4,3736.19,15,14944.76,8973.23,5971.53,Net Banking
ORD00475,2024-03-27,CUST1022,South,Hyderabad,Clothing,T-Shirt,6,415.4,0,2492.4,1519.9,972.5,Debit Card
ORD00476,2024-07-21,CUST1023,East,Bhubaneswar,Home & Kitchen,Bedsheet,4,7239.92,15,28959.68,19676.24,9283.44,Credit Card
ORD00477,2024-05-21,CUST1001,East,Patna,Sports,Yoga Mat,2,5008.36,5,10016.72,5996.32,4020.4,Net Banking
ORD00478,2024-02-24,CUST1065,West,Pune,Home & Kitchen,Cookware Set,5,1332.44,0,6662.2,4154.3,2507.9,Net Banking
ORD00479,2024-08-14,CUST1198,East,Bhubaneswar,Sports,Running Shoes,4,4680.08,20,18720.32,13899.68,4820.64,UPI
ORD00480,2024-02-29,CUST1080,North,Chandigarh,Beauty,Lipstick,3,308.75,0,926.25,656.17,270.08,Debit Card
ORD00481,2024-05-14,CUST1019,North,Lucknow,Beauty,Perfume,2,825.13,15,1650.26,1072.23,578.03,UPI
ORD00482,2024-06-30,CUST1127,West,Ahmedabad,Sports,Football,2,7196.8,15,14393.6,8884.72,5508.88,Debit Card
ORD00483,2024-04-15,CUST1039,South,Chennai,Clothing,Jeans,2,948.85,10,1897.7,1162.2,735.5,UPI
ORD00484,2024-12-05,CUST1123,North,Lucknow,Electronics,Headphones,4,37408.88,10,149635.52,110889.06,38746.46,Credit Card
ORD00485,2024-10-21,CUST1101,East,Patna,Home & Kitchen,Lamp,3,6144.26,10,18432.78,14674.31,3758.47,UPI
ORD00486,2024-09-26,CUST1100,South,Bengaluru,Clothing,Cap,4,1830.62,10,7322.48,5017.3,2305.18,UPI
ORD00487,2024-09-22,CUST1097,North,Lucknow,Clothing,Shoes,4,1310.08,15,5240.32,2893.21,2347.11,Debit Card
ORD00488,2024-11-09,CUST1156,East,Patna,Sports,Cricket Bat,3,1822.36,0,5467.08,3366.15,2100.93,Cash on Delivery
ORD00489,2024-08-05,CUST1071,South,Chennai,Home & Kitchen,Vacuum Cleaner,2,5319.57,0,10639.14,7852.21,2786.93,Cash on Delivery
ORD00490,2024-12-17,CUST1142,South,Hyderabad,Beauty,Shampoo,2,2063.35,20,4126.7,3013.33,1113.37,Debit Card
ORD00491,2024-03-17,CUST1161,South,Bengaluru,Beauty,Lipstick,4,2043.32,5,8173.28,4856.17,3317.11,Debit Card
ORD00492,2024-06-02,CUST1176,East,Patna,Sports,Running Shoes,3,4672.25,5,14016.75,9699.01,4317.74,Credit Card
ORD00493,2024-08-31,CUST1092,South,Chennai,Clothing,T-Shirt,6,608.17,0,3649.02,2686.22,962.8,UPI
ORD00494,2024-01-11,CUST1147,East,Patna,Sports,Running Shoes,4,1321.4,10,5285.6,4053.22,1232.38,Debit Card
ORD00495,2024-06-30,CUST1020,South,Chennai,Sports,Running Shoes,3,5516.27,15,16548.81,11118.71,5430.1,Cash on Delivery
ORD00496,2024-11-19,CUST1161,East,Patna,Beauty,Sunscreen,2,2190.41,0,4380.82,3111.02,1269.8,Cash on Delivery
ORD00497,2024-02-10,CUST1181,West,Mumbai,Sports,Running Shoes,2,3011.55,15,6023.1,3784.74,2238.36,UPI
ORD00498,2024-08-15,CUST1042,West,Ahmedabad,Home & Kitchen,Lamp,3,9100.8,5,27302.4,18572.02,8730.38,Cash on Delivery
ORD00499,2024-04-30,CUST1053,South,Hyderabad,Clothing,T-Shirt,6,1105.27,15,6631.62,4880.67,1750.95,Credit Card
ORD00500,2024-02-02,CUST1195,North,Delhi,Clothing,Shoes,4,2054.99,5,8219.96,4575.16,3644.8,Net Banking
ORD00501,2024-03-20,CUST1063,East,Bhubaneswar,Electronics,Headphones,1,39807.71,0,39807.71,30706.39,9101.32,Debit Card
ORD00502,2024-09-26,CUST1121,South,Bengaluru,Home & Kitchen,Bedsheet,2,828.57,20,1657.14,1186.33,470.81,UPI
ORD00503,2024-08-15,CUST1152,East,Bhubaneswar,Beauty,Sunscreen,2,2428.42,0,4856.84,3518.32,1338.52,Net Banking
ORD00504,2024-11-23,CUST1058,West,Pune,Beauty,Sunscreen,6,1404.39,5,8426.34,6549.21,1877.13,Net Banking
ORD00505,2024-07-30,CUST1088,East,Patna,Electronics,Smartwatch,3,10609.48,10,31828.44,17589.64,14238.8,Debit Card
ORD00506,2024-09-08,CUST1152,North,Lucknow,Home & Kitchen,Bedsheet,4,3945.52,20,15782.08,11701.9,4080.18,UPI
ORD00507,2024-07-29,CUST1096,East,Kolkata,Clothing,T-Shirt,5,1698.74,15,8493.7,5202.17,3291.53,Cash on Delivery
ORD00508,2024-11-16,CUST1072,North,Chandigarh,Clothing,Jacket,2,1953.15,10,3906.3,2929.69,976.61,UPI
ORD00509,2024-02-05,CUST1115,West,Mumbai,Sports,Yoga Mat,2,1438.34,5,2876.68,1661.54,1215.14,Net Banking
ORD00510,2024-06-13,CUST1026,West,Mumbai,Home & Kitchen,Lamp,1,2249.72,0,2249.72,1782.74,466.98,Debit Card
ORD00511,2024-08-12,CUST1055,South,Hyderabad,Home & Kitchen,Vacuum Cleaner,6,594.35,0,3566.1,2041.77,1524.33,Cash on Delivery
ORD00512,2024-07-09,CUST1014,East,Patna,Home & Kitchen,Bedsheet,4,8514.75,0,34059.0,19002.68,15056.32,Debit Card
ORD00513,2024-08-28,CUST1003,North,Lucknow,Home & Kitchen,Bedsheet,2,2710.21,20,5420.42,4121.61,1298.81,Cash on Delivery
ORD00514,2024-05-06,CUST1133,West,Ahmedabad,Electronics,Smartphone,6,59680.32,15,358081.92,214775.73,143306.19,Credit Card
ORD00515,2024-06-08,CUST1133,West,Pune,Clothing,Shoes,3,807.56,15,2422.68,1773.55,649.13,Net Banking
ORD00516,2024-06-01,CUST1028,West,Pune,Electronics,Laptop,2,22584.96,15,45169.92,25431.65,19738.27,Debit Card
ORD00517,2024-03-26,CUST1010,East,Kolkata,Clothing,Shoes,3,2171.03,0,6513.09,4226.68,2286.41,Credit Card
ORD00518,2024-02-15,CUST1194,South,Chennai,Sports,Dumbbells,2,1598.51,10,3197.02,1831.41,1365.61,UPI
ORD00519,2024-03-19,CUST1081,East,Bhubaneswar,Electronics,Headphones,6,32876.67,5,197260.02,113789.03,83470.99,Debit Card
ORD00520,2024-04-08,CUST1010,West,Pune,Sports,Yoga Mat,1,5638.3,0,5638.3,3605.93,2032.37,UPI
ORD00521,2024-12-22,CUST1187,East,Bhubaneswar,Beauty,Lipstick,4,595.97,0,2383.88,1422.36,961.52,UPI
ORD00522,2024-09-28,CUST1116,South,Bengaluru,Beauty,Perfume,2,1206.05,10,2412.1,1820.78,591.32,UPI
ORD00523,2024-04-04,CUST1082,West,Pune,Electronics,Tablet,1,37754.47,10,37754.47,24201.33,13553.14,Debit Card
ORD00524,2024-09-25,CUST1082,West,Mumbai,Electronics,Tablet,6,30606.63,10,183639.78,126319.74,57320.04,UPI
ORD00525,2024-09-24,CUST1008,North,Delhi,Beauty,Perfume,6,306.7,0,1840.2,1396.34,443.86,Debit Card
ORD00526,2024-02-20,CUST1134,West,Mumbai,Clothing,T-Shirt,1,2127.24,15,2127.24,1614.73,512.51,Cash on Delivery
ORD00527,2024-07-06,CUST1020,East,Kolkata,Sports,Running Shoes,2,5005.25,0,10010.5,5683.15,4327.35,Cash on Delivery
ORD00528,2024-07-31,CUST1135,East,Bhubaneswar,Beauty,Face Cream,3,2016.49,10,6049.47,3415.38,2634.09,UPI
ORD00529,2024-04-20,CUST1048,East,Kolkata,Electronics,Headphones,5,7181.48,10,35907.4,26258.83,9648.57,Cash on Delivery
ORD00530,2024-11-16,CUST1196,South,Hyderabad,Clothing,Cap,2,2086.96,15,4173.92,2878.07,1295.85,Credit Card
ORD00531,2024-12-06,CUST1102,West,Pune,Sports,Yoga Mat,4,7109.46,0,28437.84,16826.74,11611.1,Net Banking
ORD00532,2024-11-03,CUST1095,South,Hyderabad,Sports,Yoga Mat,4,7494.75,10,29979.0,23252.35,6726.65,UPI
ORD00533,2024-05-03,CUST1092,East,Bhubaneswar,Beauty,Lipstick,5,1432.22,10,7161.1,4610.07,2551.03,UPI
ORD00534,2024-01-18,CUST1076,West,Mumbai,Beauty,Lipstick,3,1550.04,0,4650.12,3159.3,1490.82,Credit Card
ORD00535,2024-12-19,CUST1039,East,Kolkata,Clothing,Jeans,3,3241.16,10,9723.48,6590.75,3132.73,Net Banking
ORD00536,2024-03-20,CUST1065,West,Ahmedabad,Electronics,Headphones,2,17001.81,0,34003.62,26264.61,7739.01,Debit Card
ORD00537,2024-04-21,CUST1124,West,Pune,Home & Kitchen,Mixer,6,1387.82,5,8326.92,5255.73,3071.19,Debit Card
ORD00538,2024-10-22,CUST1089,East,Kolkata,Sports,Cricket Bat,4,996.43,20,3985.72,2247.87,1737.85,UPI
ORD00539,2024-11-30,CUST1013,North,Delhi,Beauty,Lipstick,5,2332.33,15,11661.65,8261.95,3399.7,Cash on Delivery
ORD00540,2024-10-03,CUST1012,North,Chandigarh,Home & Kitchen,Lamp,5,2220.17,0,11100.85,7499.74,3601.11,Debit Card
ORD00541,2024-08-09,CUST1121,North,Delhi,Beauty,Lipstick,3,1997.97,0,5993.91,3518.44,2475.47,Credit Card
ORD00542,2024-02-13,CUST1123,West,Ahmedabad,Sports,Cricket Bat,4,4213.86,0,16855.44,12531.28,4324.16,Debit Card
ORD00543,2024-11-29,CUST1063,West,Ahmedabad,Sports,Football,5,1890.35,15,9451.75,6654.02,2797.73,Net Banking
ORD00544,2024-06-14,CUST1108,East,Patna,Clothing,T-Shirt,6,3257.24,15,19543.44,11186.64,8356.8,Cash on Delivery
ORD00545,2024-06-25,CUST1157,South,Chennai,Home & Kitchen,Vacuum Cleaner,5,8037.21,0,40186.05,29834.94,10351.11,UPI
ORD00546,2024-01-23,CUST1028,South,Chennai,Beauty,Sunscreen,2,619.26,20,1238.52,796.93,441.59,Credit Card
ORD00547,2024-01-08,CUST1005,South,Chennai,Electronics,Smartphone,3,42087.02,5,126261.06,72956.1,53304.96,Cash on Delivery
ORD00548,2024-10-06,CUST1177,South,Bengaluru,Home & Kitchen,Cookware Set,5,9129.08,10,45645.4,31367.52,14277.88,Debit Card
ORD00549,2024-03-28,CUST1013,North,Chandigarh,Electronics,Smartwatch,1,18114.79,10,18114.79,13537.13,4577.66,UPI
ORD00550,2024-12-04,CUST1004,North,Chandigarh,Beauty,Face Cream,3,1708.01,0,5124.03,3987.61,1136.42,Credit Card
ORD00551,2024-09-17,CUST1136,South,Chennai,Home & Kitchen,Bedsheet,6,1645.44,20,9872.64,6208.55,3664.09,Net Banking
ORD00552,2024-08-22,CUST1078,South,Hyderabad,Electronics,Smartphone,5,55691.47,0,278457.35,154647.45,123809.9,Net Banking
ORD00553,2024-03-21,CUST1060,West,Pune,Home & Kitchen,Bedsheet,1,4487.97,15,4487.97,2863.23,1624.74,UPI
ORD00554,2024-05-11,CUST1071,North,Lucknow,Sports,Yoga Mat,4,7167.06,0,28668.24,21607.67,7060.57,Net Banking
ORD00555,2024-12-02,CUST1160,East,Patna,Clothing,Jeans,2,580.94,15,1161.88,750.05,411.83,Net Banking
ORD00556,2024-03-19,CUST1138,South,Hyderabad,Clothing,Shoes,4,3405.72,0,13622.88,10590.89,3031.99,Cash on Delivery
ORD00557,2024-10-04,CUST1034,South,Hyderabad,Clothing,Jeans,6,2860.34,0,17162.04,13140.06,4021.98,Net Banking
ORD00558,2024-02-04,CUST1037,South,Chennai,Beauty,Shampoo,5,1402.46,0,7012.3,5118.0,1894.3,UPI
ORD00559,2024-06-04,CUST1038,West,Ahmedabad,Electronics,Laptop,4,45118.17,15,180472.68,136333.51,44139.17,UPI
ORD00560,2024-01-14,CUST1152,South,Bengaluru,Clothing,T-Shirt,5,2274.23,10,11371.15,7975.74,3395.41,Debit Card
ORD00561,2024-02-10,CUST1120,North,Chandigarh,Clothing,Jeans,6,2795.44,20,16772.64,9787.2,6985.44,Net Banking
ORD00562,2024-08-30,CUST1069,West,Ahmedabad,Home & Kitchen,Cookware Set,2,2383.54,5,4767.08,2891.56,1875.52,Credit Card
ORD00563,2024-02-03,CUST1125,South,Bengaluru,Beauty,Shampoo,2,2328.69,20,4657.38,3709.17,948.21,Net Banking
ORD00564,2024-07-26,CUST1100,South,Chennai,Home & Kitchen,Bedsheet,1,7491.19,15,7491.19,5663.95,1827.24,UPI
ORD00565,2024-02-25,CUST1137,North,Lucknow,Sports,Running Shoes,4,3872.44,0,15489.76,11918.47,3571.29,Net Banking
ORD00566,2024-11-18,CUST1118,West,Pune,Beauty,Face Cream,1,596.15,0,596.15,393.39,202.76,UPI
ORD00567,2024-01-28,CUST1023,East,Bhubaneswar,Clothing,Shoes,6,1954.3,20,11725.8,6866.16,4859.64,Cash on Delivery
ORD00568,2024-12-22,CUST1045,South,Hyderabad,Sports,Cricket Bat,5,1428.33,5,7141.65,4666.28,2475.37,Credit Card
ORD00569,2024-02-16,CUST1183,South,Chennai,Beauty,Sunscreen,3,911.58,15,2734.74,1947.53,787.21,Debit Card
ORD00570,2024-08-18,CUST1156,North,Lucknow,Electronics,Headphones,6,22732.19,5,136393.14,92877.5,43515.64,Net Banking
ORD00571,2024-03-28,CUST1037,West,Mumbai,Clothing,Shoes,3,2109.57,0,6328.71,4524.28,1804.43,Debit Card
ORD00572,2024-06-07,CUST1030,West,Ahmedabad,Clothing,T-Shirt,6,2759.62,15,16557.72,10954.0,5603.72,Debit Card
ORD00573,2024-05-09,CUST1155,North,Lucknow,Clothing,Jeans,1,1767.66,10,1767.66,1350.23,417.43,Credit Card
ORD00574,2024-12-03,CUST1001,South,Hyderabad,Beauty,Shampoo,4,1216.29,10,4865.16,3213.29,1651.87,Net Banking
ORD00575,2024-11-17,CUST1014,East,Bhubaneswar,Clothing,Cap,5,2924.39,0,14621.95,8801.09,5820.86,Debit Card
ORD00576,2024-12-07,CUST1027,South,Bengaluru,Home & Kitchen,Mixer,5,10137.17,0,50685.85,31658.91,19026.94,Credit Card
ORD00577,2024-05-25,CUST1045,South,Hyderabad,Beauty,Shampoo,5,1703.17,10,8515.85,6173.67,2342.18,Net Banking
ORD00578,2024-02-17,CUST1194,East,Kolkata,Beauty,Sunscreen,3,908.63,20,2725.89,2110.88,615.01,Credit Card
ORD00579,2024-08-29,CUST1105,North,Chandigarh,Beauty,Sunscreen,2,436.75,0,873.5,668.1,205.4,Net Banking
ORD00580,2024-01-30,CUST1123,South,Hyderabad,Sports,Football,1,4742.39,10,4742.39,3769.43,972.96,Credit Card
ORD00581,2024-06-11,CUST1157,West,Pune,Sports,Yoga Mat,3,4392.97,0,13178.91,10526.73,2652.18,Debit Card
ORD00582,2024-04-02,CUST1030,West,Ahmedabad,Sports,Dumbbells,5,2168.68,0,10843.4,6751.34,4092.06,Credit Card
ORD00583,2024-04-16,CUST1143,North,Lucknow,Electronics,Smartwatch,5,59940.74,0,299703.7,195859.45,103844.25,UPI
ORD00584,2024-05-24,CUST1082,South,Hyderabad,Clothing,T-Shirt,3,2828.63,10,8485.89,5320.17,3165.72,Net Banking
ORD00585,2024-07-21,CUST1049,East,Patna,Electronics,Headphones,6,34781.91,20,208691.46,164872.14,43819.32,Debit Card
ORD00586,2024-01-19,CUST1085,West,Ahmedabad,Home & Kitchen,Vacuum Cleaner,6,2061.17,5,12367.02,7282.28,5084.74,Net Banking
ORD00587,2024-06-02,CUST1053,North,Lucknow,Beauty,Lipstick,5,1853.67,10,9268.35,5828.64,3439.71,Credit Card
ORD00588,2024-03-17,CUST1042,East,Kolkata,Sports,Yoga Mat,3,6789.62,5,20368.86,12929.91,7438.95,Net Banking
ORD00589,2024-10-31,CUST1181,West,Mumbai,Sports,Running Shoes,1,6970.91,15,6970.91,5143.73,1827.18,UPI
ORD00590,2024-09-11,CUST1134,West,Mumbai,Electronics,Laptop,2,23237.64,0,46475.28,35198.72,11276.56,Debit Card
ORD00591,2024-01-20,CUST1128,North,Chandigarh,Home & Kitchen,Cookware Set,2,11003.57,0,22007.14,14545.48,7461.66,Cash on Delivery
ORD00592,2024-09-25,CUST1132,East,Patna,Clothing,Jeans,3,2781.71,20,8345.13,4888.78,3456.35,Credit Card
ORD00593,2024-07-17,CUST1175,North,Chandigarh,Clothing,Jeans,6,3067.39,0,18404.34,10655.36,7748.98,Credit Card
ORD00594,2024-01-24,CUST1147,East,Patna,Sports,Cricket Bat,1,4356.39,0,4356.39,3113.71,1242.68,Credit Card
ORD00595,2024-04-08,CUST1069,East,Kolkata,Home & Kitchen,Cookware Set,3,3681.47,5,11044.41,6955.63,4088.78,Credit Card
ORD00596,2024-01-08,CUST1140,East,Kolkata,Clothing,Jeans,5,2090.8,10,10454.0,6017.26,4436.74,UPI
ORD00597,2024-05-25,CUST1138,South,Hyderabad,Home & Kitchen,Vacuum Cleaner,5,3315.49,10,16577.45,9412.85,7164.6,UPI
ORD00598,2024-08-29,CUST1100,South,Bengaluru,Beauty,Face Cream,6,268.57,0,1611.42,1040.82,570.6,Cash on Delivery
ORD00599,2024-07-01,CUST1020,West,Pune,Clothing,Cap,3,1363.46,20,4090.38,2452.33,1638.05,Net Banking
ORD00600,2024-12-23,CUST1120,South,Bengaluru,Beauty,Sunscreen,4,378.57,15,1514.28,950.36,563.92,Cash on Delivery
ORD00601,2024-05-12,CUST1083,South,Hyderabad,Clothing,Jeans,3,1554.65,15,4663.95,3380.91,1283.04,UPI
ORD00602,2024-08-31,CUST1196,North,Delhi,Beauty,Lipstick,1,975.89,0,975.89,649.27,326.62,UPI
ORD00603,2024-02-22,CUST1166,South,Hyderabad,Home & Kitchen,Lamp,4,9901.86,0,39607.44,29673.48,9933.96,Net Banking
ORD00604,2024-10-29,CUST1098,West,Ahmedabad,Electronics,Laptop,4,15456.65,0,61826.6,37771.28,24055.32,Cash on Delivery
ORD00605,2024-10-29,CUST1139,South,Hyderabad,Electronics,Laptop,4,47382.37,20,189529.48,124869.3,64660.18,UPI
ORD00606,2024-12-30,CUST1083,North,Lucknow,Clothing,Jeans,5,2977.59,10,14887.95,8613.88,6274.07,Cash on Delivery
ORD00607,2024-06-06,CUST1197,West,Mumbai,Sports,Cricket Bat,4,929.02,20,3716.08,2144.87,1571.21,Net Banking
ORD00608,2024-12-04,CUST1193,West,Pune,Beauty,Perfume,1,362.75,10,362.75,273.61,89.14,Credit Card
